customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_admin_tickets,num_tech_tickets,churn
CHURN00168,Male,0,No,No,58,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,183.56,9521.74,9,12,No
CHURN00169,Male,0,No,No,40,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Credit card,57.38,2296.82,9,5,No
CHURN00170,Female,1,No,Yes,23,No,Yes,No,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,39.74,803.31,5,2,Yes
CHURN00171,Male,0,Yes,Yes,9,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,62.63,631.33,6,11,Yes
CHURN00172,Female,0,Yes,No,5,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,161.89,652.02,8,3,Yes
CHURN00173,Male,1,No,Yes,71,No,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,188.57,15709.38,7,0,No
CHURN00174,Male,0,No,Yes,50,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,162.35,7088.17,0,9,Yes
CHURN00175,Female,0,Yes,No,51,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,169.86,9927.44,1,10,No
CHURN00176,Female,0,No,No,38,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Mailed check,184.16,8366.43,1,14,Yes
CHURN00177,Female,0,Yes,Yes,68,No,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Credit card,40.93,3153.8,0,8,No
CHURN00178,Female,0,Yes,No,50,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card,103.94,4634.24,0,4,No
CHURN00179,Female,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,60.42,1548.87,9,2,No
CHURN00180,Male,1,No,Yes,60,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,62.6,4438.15,8,5,No
CHURN00181,Female,1,No,No,66,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.05,6042.92,10,8,Yes
CHURN00182,Male,1,Yes,Yes,67,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,132.4,10290.14,9,2,No
CHURN00183,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,112.84,3685.38,4,4,No
CHURN00184,Female,0,Yes,No,3,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,126.0,381.25,5,10,No
CHURN00185,Male,0,Yes,No,35,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card,187.01,7330.77,8,10,Yes
CHURN00186,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,120.0,5709.0,10,4,No
CHURN00187,Female,1,No,Yes,63,No,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,143.38,8506.23,4,5,Yes
CHURN00188,Female,1,No,Yes,16,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,190.79,2454.7,7,6,Yes
CHURN00189,Female,1,Yes,No,60,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,103.48,5064.09,8,13,No
CHURN00190,Female,0,Yes,Yes,39,Yes,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,179.59,8286.86,10,15,Yes
CHURN00191,Male,0,Yes,Yes,28,No,No,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,175.83,4328.65,8,12,No
CHURN00192,Male,0,Yes,Yes,39,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,95.48,3485.44,1,0,No
CHURN00193,Female,0,No,Yes,11,No,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer,39.02,376.94,7,8,No
CHURN00194,Male,1,Yes,Yes,28,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,47.85,1185.85,1,1,Yes
CHURN00195,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,162.55,7455.01,5,12,Yes
CHURN00196,Female,1,Yes,No,16,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Credit card,165.64,2422.8,5,12,Yes
CHURN00197,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,142.75,7992.77,9,15,Yes
CHURN00198,Female,0,Yes,Yes,14,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,46.92,700.45,8,7,Yes
CHURN00199,Male,0,Yes,Yes,17,No,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,42.19,838.32,0,10,No
CHURN00200,Male,0,Yes,Yes,2,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Mailed check,85.31,202.26,9,10,No
CHURN00201,Male,0,Yes,Yes,15,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card,100.78,1225.35,8,12,No
CHURN00202,Female,1,Yes,Yes,15,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,108.27,1543.11,5,8,Yes
CHURN00203,Male,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,52.5,1970.4,3,1,No
CHURN00204,Male,0,Yes,Yes,45,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,62.56,3199.97,0,4,No
CHURN00205,Male,0,No,Yes,32,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,48.94,1743.39,9,12,Yes
CHURN00206,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Mailed check,42.23,2530.16,2,0,No
CHURN00207,Female,0,No,No,1,No,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,169.79,150.87,2,15,Yes
CHURN00208,Male,0,Yes,No,41,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,39.47,1540.57,8,6,No
CHURN00209,Male,0,No,No,23,No,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,138.27,3631.65,9,7,No
CHURN00210,Male,0,Yes,Yes,59,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,132.7,8987.99,7,13,No
CHURN00211,Male,0,Yes,Yes,60,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,52.97,3635.72,3,8,No
CHURN00212,Female,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card,63.57,216.37,6,3,No
CHURN00213,Female,0,No,Yes,35,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,92.49,3872.26,0,15,No
CHURN00214,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,No,Mailed check,69.64,1955.64,2,13,No
CHURN00215,Female,0,Yes,Yes,31,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,No,Credit card,135.87,4574.59,8,8,Yes
CHURN00216,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,76.92,5964.77,7,10,No
CHURN00217,Male,0,No,No,4,No,No phone service,No,No,No,Yes,No,No internet service,No,Two year,No,Credit card,186.01,877.83,0,2,Yes
CHURN00218,Female,0,No,Yes,48,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,197.08,10878.24,2,9,No
CHURN00219,Male,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Credit card,144.23,1574.9,5,5,Yes
CHURN00220,Female,0,No,No,46,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,101.2,4469.17,3,0,No
CHURN00221,Male,0,Yes,No,19,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,162.6,2849.6,8,10,No
CHURN00222,Male,1,Yes,Yes,58,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,164.37,11243.54,8,10,Yes
CHURN00223,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,54.9,3077.27,8,4,No
CHURN00224,Male,1,Yes,Yes,67,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.71,1203.58,6,1,Yes
CHURN00225,Female,0,No,No,63,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Credit card,46.62,2673.48,5,15,Yes
CHURN00226,Male,0,Yes,Yes,43,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No,One year,No,Mailed check,146.94,7305.59,8,9,No
CHURN00227,Male,0,Yes,No,44,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,113.15,4045.57,6,4,No
CHURN00228,Male,1,No,No,40,No,No phone service,No,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,44.22,1664.58,0,0,Yes
CHURN00229,Male,1,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,173.03,10700.14,9,5,Yes
CHURN00230,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,163.41,423.15,5,11,No
CHURN00231,Female,0,Yes,No,31,No,Yes,DSL,No,No,No internet service,Yes,No,No internet service,One year,No,Bank transfer,123.51,3376.62,7,13,No
CHURN00232,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Credit card,165.63,1638.76,0,7,Yes
CHURN00233,Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,170.43,2104.32,3,2,No
CHURN00234,Male,0,No,Yes,6,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer,179.06,1098.21,4,10,No
CHURN00235,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,170.31,11531.3,9,0,Yes
CHURN00236,Male,0,No,Yes,11,No,No,No,No internet service,No,No,No,No internet service,No,One year,Yes,Bank transfer,111.51,1145.34,9,12,Yes
CHURN00237,Female,0,No,Yes,66,No,No phone service,No,No,Yes,No,No,No internet service,Yes,Two year,No,Electronic check,26.19,2047.92,6,10,No
CHURN00238,Female,0,No,No,18,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,130.24,2548.4,10,7,Yes
CHURN00239,Female,1,No,No,64,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,32.37,2146.57,7,15,No
CHURN00240,Male,0,Yes,Yes,4,No,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,124.49,401.34,5,5,No
CHURN00241,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Electronic check,190.33,10245.93,0,6,No
CHURN00242,Male,0,No,Yes,30,No,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,125.72,4101.67,0,0,Yes
CHURN00243,Male,0,Yes,Yes,38,No,No,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,195.99,6126.03,6,8,Yes
CHURN00244,Female,0,Yes,No,55,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer,75.39,4800.76,4,5,No
CHURN00245,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,21.28,433.67,10,13,No
CHURN00246,Male,1,No,Yes,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,No,One year,No,Credit card,87.18,6971.33,0,8,No
CHURN00247,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,61.49,2459.92,1,0,Yes
CHURN00248,Female,0,Yes,Yes,63,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,45.54,3275.75,9,5,No
CHURN00249,Male,1,Yes,No,53,No,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer,81.58,4732.66,4,6,No
CHURN00250,Male,0,No,Yes,20,Yes,No phone service,DSL,No,No internet service,No,No,No,No,One year,Yes,Mailed check,73.12,1696.92,9,13,Yes
CHURN00251,Female,1,No,No,68,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,191.64,12228.01,5,1,No
CHURN00252,Male,0,Yes,No,11,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,115.42,1090.79,6,6,Yes
CHURN00253,Female,0,Yes,No,34,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,77.4,2141.93,0,3,No
CHURN00254,Female,0,Yes,No,38,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.38,2425.2,0,9,No
CHURN00255,Male,0,No,No,54,No,No,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card,100.92,4545.56,4,7,No
CHURN00256,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,106.91,2637.28,5,12,Yes
CHURN00257,Male,1,Yes,Yes,41,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer,47.82,2046.44,4,7,No
CHURN00258,Female,1,No,No,7,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Credit card,140.73,1059.83,2,8,No
CHURN00259,Male,1,Yes,Yes,52,Yes,Yes,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,133.97,7067.59,5,11,No
CHURN00260,Female,1,No,No,41,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,149.89,6180.52,7,7,No
CHURN00261,Male,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,110.63,5138.99,4,14,No
CHURN00262,Male,0,No,Yes,32,No,No,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,62.02,2380.06,5,13,No
CHURN00263,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,61.81,594.06,3,14,Yes
CHURN00264,Female,0,Yes,Yes,33,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Credit card,183.66,6361.98,1,0,No
CHURN00265,Female,0,Yes,Yes,69,Yes,No,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,153.66,12566.63,5,8,Yes
CHURN00266,Male,0,Yes,No,68,Yes,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,129.54,8502.5,4,4,Yes
CHURN00267,Male,1,No,Yes,29,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,31.19,1085.4,1,9,No
CHURN00268,Female,0,No,No,30,No,Yes,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,158.01,4265.06,4,7,No
CHURN00269,Female,0,No,Yes,7,No,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,34.73,232.67,8,3,No
CHURN00270,Female,0,Yes,No,45,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,35.25,1892.73,5,11,Yes
CHURN00271,Male,0,No,No,25,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer,74.73,1718.96,0,3,Yes
CHURN00272,Male,0,No,No,19,No,No phone service,No,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,117.52,2028.43,2,10,No
CHURN00273,Male,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,161.68,137.95,7,3,Yes
CHURN00274,Male,0,No,No,27,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Two year,No,Bank transfer,111.56,2744.09,9,0,No
CHURN00275,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,120.85,8505.39,5,8,Yes
CHURN00276,Male,0,No,No,57,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,122.38,6210.62,10,10,No
CHURN00277,Female,1,No,Yes,13,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card,185.46,2218.45,2,7,Yes
CHURN00278,Male,0,No,Yes,40,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,183.24,7404.98,5,2,Yes
CHURN00279,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card,159.01,8621.55,7,15,Yes
CHURN00280,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,96.88,1197.5,2,4,No
CHURN00281,Female,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer,158.29,4250.56,2,10,No
CHURN00282,Male,0,Yes,No,34,No,No,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,167.73,5722.64,5,14,Yes
CHURN00283,Female,0,No,No,30,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,180.87,4925.35,10,13,No
CHURN00284,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,187.87,3545.47,2,5,No
CHURN00285,Male,0,No,No,32,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,43.54,1295.85,5,13,Yes
CHURN00286,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,180.33,13081.84,3,14,No
CHURN00287,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,149.07,2424.84,10,4,No
CHURN00288,Female,0,Yes,No,48,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card,28.61,1462.7,7,2,No
CHURN00289,Female,0,Yes,No,18,Yes,No,No,No,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer,156.5,2444.26,7,2,No
CHURN00290,Male,0,No,Yes,4,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,46.67,178.51,8,9,No
CHURN00291,Female,0,Yes,No,4,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card,61.33,238.39,4,6,No
CHURN00292,Male,0,No,No,66,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,144.75,10381.48,2,2,No
CHURN00293,Female,1,Yes,No,11,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,194.14,1988.87,10,2,Yes
CHURN00294,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,133.73,4272.83,7,12,No
CHURN00295,Male,0,No,Yes,36,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,61.0,2283.06,0,10,Yes
CHURN00296,Male,0,No,No,32,No,No,No,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card,87.47,2473.98,5,4,No
CHURN00297,Male,1,No,No,49,No,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,83.87,4695.98,9,6,No
CHURN00298,Female,0,No,No,36,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.26,1113.67,1,13,No
